Absolute Path,Best Solution Raw
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID416.txt,0100111011111100110000010100100110100010100000111001000101011010000000001110111101
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID836.txt,0010100000110110000110011011101100111100101001010111101111101010101111111100110110
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID855.txt,0101001000111101100101101100011010010101101001010000101100010110110100110010000001
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID769.txt,0000111110011111011101000011100010001001110100100110011011110011110101010110110111
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID745.txt,0010001101100110000011001000101101111110110010110011011001100000010000001100101111
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID633.txt,0101100110110011001101011101100110111100001000001000001110010100100011101000000010
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID992.txt,0111001000100011001010001010110111111101110000111001101011000011000000110111100001
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID177.txt,0010001000100101111010100000011000101011101010010010010001111100011101111001011011
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID176.txt,0110100010001101101101011011111000001111110010011110001101001111110101111100100000
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID692.txt,0111010000010111001110100100001110100010011110110101110110101110010100000011001111
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID132.txt,0110011000011110100000000110111100110011010011011111010011001111110111100100001000
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID601.txt,0110111111100110110111000000100001101101101111101000111100000000001011010001000111
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID484.txt,0011000010110011011000111010011010111110011101100111000011111011001010011011010011
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID59.txt,0011011011100011000111000111111100001001101010010101001000001000011000100011111000
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID982.txt,0111001110001111000001111110010111011100110011000110111011011000011100010010111100
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID524.txt,0100100011010011000010010001011100000010111001111100111001000011010000100110011001
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID214.txt,0011011010100101101111101100001110010011111001011010010010001010110111000010111011
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID142.txt,0011101001100111011100000010010111000101110111011100110001000111010001011010100100
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID912.txt,0000100001110110111011110001010100100011110100100100100111011100011001010111101001
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID718.txt,0000000001110100010011000011010110101100110010011001111110100111111110101000110001
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID219.txt,0010000110101110111011101001110011101111010111000001000000111101011001001010010101
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID182.txt,0100101010001001111010100101110001011100110001111110011100100100101110011000101101
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID164.txt,0101001100010110001000101010111000000000100111000101000000111111011011011101011111
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID281.txt,0001101111110110100001000101010101111011110110000010100111110011110111110100100111
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID869.txt,0011111011011011011010001100010010111001111011010010111100101000111111111101101010
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID300.txt,0001111100110001000000101111111111010100111110011110001000001011110111001111000110
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID932.txt,0001110101000100101110001110101101100100011111101011000110011101010000010010110111
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID407.txt,0010010100011110111110110110111100100010110001011010011001111111110110001000101100
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID195.txt,0100000111011000011001010010000110010111000000001100101101111110110011011010010111
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID854.txt,0010101001010101101011111110010110110110010001000101000111010110000011110010110101
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID499.txt,0100010110001110101000100011111111100100010011001000110000110000001111111111010100
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID597.txt,0001110111110001101001011000110010000011111011100101101000101110011000010111011101
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID130.txt,0011001111010010000110111111011100001111101111111111111010101100000110010110101000
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID272.txt,0010010011011111100001110010001001100001100111101011000011111100010100110100111111
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID668.txt,0000011010010110011001011010101011000010100011000111001111111111001011110000100111
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID490.txt,0100010100010001110111110110111010101100101100111110001101100010010101011110010100
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID967.txt,0111001100010010011100011111100111101100110001010010100110100111000101000010100110
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID561.txt,0001011100000101101101110011000010001001011000100010110111010110110101000111011111
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID65.txt,0100100100111001010101100010100001010011110101010000001011110111100111110110100000
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID863.txt,0101111000010111001100100100000000100110110100110000101110001011010100111110100000
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID365.txt,0111011011110101101111000000100001000100101001000010110001101111111010110110001010
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID469.txt,0001011000001011100000011101100011010101100000110000010101011101101011101001101101
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID839.txt,0100111111001110111101101110001000010111011000011110011001111101001001100110000001
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID652.txt,0101011111100110001101001000110111011010010100100010110001100110000101001011000100
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID218.txt,0110100100111110111000010010100111100011001101001111111100101101001111110101010100
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID126.txt,0101010001000111000111001101011110010001111011010010011010011100100001101110000011
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID275.txt,0101111011111000000101110111000100000001011110101010011001111010110100011011011110
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID157.txt,0100111111101011100011100101101101101111100110101111001000000101011000111010000110
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID865.txt,0101001100000111111100001101000011010011110000110010111101011101001000110100110110
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID0.txt,0001110010011100011100100111001000001111101101111001010101110111001010110111111110
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID29.txt,0000111010100001110000000001010101010000011011100001011110001001111110001111011000
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID280.txt,0100110001100011011010011010001010110011110011000100001010000110111001001101001011
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID946.txt,0001111000101011011001011101000010100010010011000101110100000100100110010001110100
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID973.txt,0001101011101111001000111010010101111001011000001111111101100010000001100101100100
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID323.txt,0001001010001101111011100001010110011001010001101001010001100001000100010111000110
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID838.txt,0111101010100111110000010001000000001100001011010100001001101101011110010011100011
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID827.txt,0011101000111000001110111100001111110111111001010100100000100001000000111011001010
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID976.txt,0000100011101011100011111101110011101010000100011011001010110001010010001011001101
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID159.txt,0110101100110111010011001100110100111111111101001100110001001001001101011001000001
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID316.txt,0011110001001001110001100001111010110011100010011101111111010110110010110000000011
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID265.txt,0111000100100010011010111001110111000110101100010011001111110101000011011100110011
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID567.txt,0101000110111011001010110010011010011111111001111111010100000101011000111110000011
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID845.txt,0100011010000011011100100000110111101000000010001111000100110000001010001010100101
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID537.txt,0111001111110101110100011000100110111000111000100000110001001001101101011111111011
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID535.txt,0000100011001110111100010011000000111110000001000011111001001011100110110000001010
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID161.txt,0011100111000101101010101001110100011010110010101011110010000000101100100100111100
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID24.txt,0010101011000111011010001100000111101001100101101101000011111000001001000111001101
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID370.txt,0001010010101011111011001100100111011011100100110010100001110110100010000110110000
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID224.txt,0100100011001110100010110111110000111010111011100010111110001111111000100011010100
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID722.txt,0100101001101001000110000111011001100110000001110011011111010010101110100110111011
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID321.txt,0111101110001010010111110001010111101110010110011100010010000110000100110101001110
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID147.txt,0011100111011110111000011101000101111110011100100101100100110011000000110101011011
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID18.txt,0000100111000100010111111110000011110001100011001101100001110101001000110001000101
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID334.txt,0001100110101101111010111111001110010001110100110011110011000100111011110001101011
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID937.txt,0100001011011111101000010010011000111100001100000101010010101010101110000001000001
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID996.txt,0110110011010000110000001010101000001101011001010101010110011001110100100011111001
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID100.txt,0011110101100001100111010111000101111110110111111100101001100110100101101110101110
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID439.txt,0010001101010111100111000010011011101010010111100001111001101110010101101010111111
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID135.txt,0010011000100101101111000100000010110101011011010110101000010110011110100011111110
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID634.txt,0111011000100101110000011000010110001001001010111000001011111011111110101101110101
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID560.txt,0111011010011110001011111011101001100000101110100010000010101011101110111010011110
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID923.txt,0011000010101001000010100111110001010110011010101001111001011100000000011110011110
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID234.txt,0101111101110111111101000111011100011011110010011010111000001001101100110110011000
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID660.txt,0000001011110101001000100000111011111011101010100111100111100101011101011101010010
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID215.txt,0111000011111111001101000101101001101010101011010110011111100110110100010110010000
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID70.txt,0110011111000110110000110111001000101001100000000000001111110101100001001100101110
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID312.txt,0111000000110101011001000101001000110011010011000001010111101010110101000110101001
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID260.txt,0110110101001000000000110110001100110101100101010011100011111011110000110110100000
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID361.txt,0110101111000011010011010110011011110110011110110110010110001011110010111010110011
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID799.txt,0000111100110011111001010111101000000111011100000011101110010000011110110001101011
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID15.txt,0000100011110111010110011011100101101111010110110011010000001000101010101110001110
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID589.txt,0000001101011010110111100000011101111001001001001100010001110100000000001101001111
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID386.txt,0001110011111010110001000001010011010001010110110100010111011011000101000110101001
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID990.txt,0111011111110111010100011110101100100001010000010011000100101100101100011001111000
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID448.txt,0000000000100011100010111011010100011111011101101101000000010111011100001001011010
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID873.txt,0111100111001101111000000100010011100101000010010001111001111101101110111110000000
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID579.txt,0000000101010000000110001011001110100011010010001000100111001101010000100011001111
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID621.txt,0010000101101101010011110110000010000001110111011011101011010101101100110111011010
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID450.txt,0000010000011100101101011000101001010101001100000110110100000011110010110100000100
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID624.txt,0001100111101011011011000001001100100010001011000110101001101010001101110000110011
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID172.txt,0011110011111010101001111101010110111010111011010001110101000101011101000101101001
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID672.txt,0111110011101000101011001011110110100010010011000111001010100111000000000010010010
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID693.txt,0101011011101001101100101110100101011101101011111111100100010110101110001100111011
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID443.txt,0010001110111001001010111001110110011001001111111000100011111000010100000011011101
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID782.txt,0111111011111110010110111100011011110100111001110111110001000100011001001100000011
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID266.txt,0101001111110001011010100101101110100100000011011001000011000111111111111011011110
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID891.txt,0000101110101010100110010011010001101010011111100100101001001000000001011111001100
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID984.txt,0000011010100100100100111111011111011111001011001000111010011101100011110011000110
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID394.txt,0101100111011000111001100010100001110001001100101011000110000011011011110111101001
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID263.txt,0111010110011010001101111110000100110101010011100110011011101100010100000000110001
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID626.txt,0101110011111011011110111110111110110111111001000010110001111101000001100101001001
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID842.txt,0101010111101111010001110110111111000110011111111011011100001101011011011110001011
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID664.txt,0111001101010011010011010011010101010111101110001011110110000001101111011011100010
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID617.txt,0110011001101110110110000001001111101100010111101111010110100000010111100111010101
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID687.txt,0011001101100111100001110001111101011100101000111110011111110011101110001111111010
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID860.txt,0111010100101010111011101000110001001100011001110011011011100001001000000001001011
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID619.txt,0001100001011000011000101110100001000000111100111000111101101010100101010011010110
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID82.txt,0101011011110100111000000011001100010001000101010101000011000111001001111011001000
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID90.txt,0001011100101110100010010100000110000010110101101100110101010011011001001101011010
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID570.txt,0011001011101111101100100100111110100100011110111100101001010001110001010010011111
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID239.txt,0110001011110111100100011000000111010101000110011010011010110101110110110001000100
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID640.txt,0100011000001110110011011100110111010101111000111110000100111101010001111011110000
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID73.txt,0100100111011000011111010001011000001110110000011001111100001101111010100101111011
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID267.txt,0100011001010001001001011001001000000110111000001010101011100111111001000110111111
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID427.txt,0101111101010001001001111000111000111001001101010001011110110000011110100011101111
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID568.txt,0100101011001001100011100001001011000001011001111011010000110110011110101101000110
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID276.txt,0001010001100010100010111101110000011110110101100101110001011101011101001111001101
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID553.txt,0110010010101001011001011010111101010000100111110000001011101001100001011111011010
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID730.txt,0101101110101110101111011001101111010110001110110100101101111000011000000101000111
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID375.txt,0111100010001101000001000011011000011000000011111111010100000000101101010010000111
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID816.txt,0101100100111000001100001110101011000011111110001010111001011101010010001000101001
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID831.txt,0001111110110111110001011101110011100000101010101100011010100111001011001010000111
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID9.txt,0011111010001100111011111000111010001001001011001010000000011111001001100111110011
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID638.txt,0000100001100111011010110101001111101111110101110001010010011100100100110010001100
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID487.txt,0101100001110111110011111111010001000110111010010110111011010011111010000011100001
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID301.txt,0111111101001000001100101111001101110000101110101110010010101001100000101110011101
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID609.txt,0001000010111111001101110000001000010111001111011101101000110010001101101101010110
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID536.txt,0111010010001010001001101010101110101110000011110000000001110000111001101100001101
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID406.txt,0111011000001011001011010000111101110011001101000110101101000010001000110111101010
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID322.txt,0001001111010100110001011001100010110010010110100011111011111000000101011100100101
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID971.txt,0100010001100011110110010111011101010011111001101110101010111001101111000100101100
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID293.txt,0111100000101011011000000100001110010111010001110100011111001110101101110001100100
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID751.txt,0010001010000000001111101001101101111110010111110101110011001011110100011100100101
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID415.txt,0111000010101101010011101111101110100011101000111010100110010110011100001010010101
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID93.txt,0100110001100010100101111011101110110001011001111111001111110001111110100111101101
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID522.txt,0100101101101000010000011010001111110101000011100010010001001110001010001001110111
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID336.txt,0101011101101011010000001111000101010101100001001111100000000100010011110001000011
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID435.txt,0011111000111011100101011111011110111110110011010111101101001001111101011111001011
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID345.txt,0101101011101011100110101000000001110001011010101100010010100000111001011010111010
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID510.txt,0010110110110010000110010101111100101000100111001010001000011101000010000000100010
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID953.txt,0010111000100000111111000100100110111100000000101000110101010011010000111110001011
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID743.txt,0011101100010111011001001011111000101111110111001111100100110001001011100101010101
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID780.txt,0000101110011110011000111111100011011001101111111010010100001011101111000111001111
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID903.txt,0011000000010100111010001111000110010000101011100000111001111110010101000011010110
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID333.txt,0111111001110110100010011110000111100000101110111011010000101000100101101011111111
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID868.txt,0001000011101100000000110101010101010101110111001111111011100010110011110000000101
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID94.txt,0000101000101100111100000111010101011000110100010011110111101001010011010010010101
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID519.txt,0000001010011110101011001100000101101011100111100000111100110010101011001010011111
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID455.txt,0001000100001010010010001001000110111110111000000000001001011100001110000110010111
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID643.txt,0001111100110101110011001011111001110001011100001100010101111011011001001000011011
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID829.txt,0001110101111000011111011111000001110100111110101000010010000100100010101010000001
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID916.txt,0101010110000111101001110111100000010000011001101110010001000101000110100111000011
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID858.txt,0011100101100011111110111110000100111111110011101000110011100010111100111001010110
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID283.txt,0100010010100111111111010000001000001000000010100000111010100000001101111111011001
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID19.txt,0101001011101100011000010100101101101011001011110111111011100101001101101100000010
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID915.txt,0101100010110011111100010110101100010110111111001001101101011011000000110101010111
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID955.txt,0000111101011111110100010110100111111000100110101100001110011001110111001110110101
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID830.txt,0101100110100100111010000011010101111010101100111001010011100010100110000000110000
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID58.txt,0000111100111000111101110001101010010101010001100001010111100011110101100111100010
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID4.txt,0110011100101001110111010001111011110000000010111111111111111101110001110111110110
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID89.txt,0000000100011110000010100001000001001100001000101010111011110110011111100010111110
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID690.txt,0010110100011001011000110011001011001110111000000001011010110111011110000100111110
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID686.txt,0011100010110010101100010111010101000101000011101000000000011000001000010101010000
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID533.txt,0101111111000101000010101111101011101111110000000110000110001101000011111110000010
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID964.txt,0000101110000011011110111101111111110110100100011011110101110010100110010101100001
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID33.txt,0100010101000111011111011001111000110001001101100110110010001101100000111101000001
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID350.txt,0110001001101110010111100111101111000101010001101111101001100111110101000111000111
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID925.txt,0110001000001010001110010110101101110001101010010101100000101100100101100011001010
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID454.txt,0010101101110000101011010110110100100110110001101000011011001011110101110010011010
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID917.txt,0010011000010101011001001001010001100101010101010100101110100001101111010100001101
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID84.txt,0011001011001011011111011011000111110010111000101011100101011111111111000010111011
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID623.txt,0001010101010000011011111111011011010111010010011000010111001100111111001101110000
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID924.txt,0111010111001111011000111010111101000001011001111000000000010110101110011010100010
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID373.txt,0111101010110101001001011010010110110101001001001010010011001111100111111111110010
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID399.txt,0101110101001110100100100101000001000111000111100100010011101000001010111111000111
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID362.txt,0100101100101101001010100101101010111110100001100101001011000001101101111001110011
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID317.txt,0011011010110111010100010001011000010001100011011110100011110101101100100010111100
/home/garrett/coding/Ising_Model_Instances/data/4D/DRL/81/DRL_3_ID600.txt,0101010110111011000001010100101111101010001100111101011001010000010010111111001110
